symbol,side,qty,entry_time,entry_price,exit_time,exit_price,gross_pnl_paise,costs_paise,net_pnl_paise,entry_reason,exit_reason
INFY,SHORT,38,2026-04-21 14:15:00+05:30,1310.6067,2026-04-21 15:15:00+05:30,1312.1935,-6030,6477,-12507,Supertrend flipped down,intraday square-off
TCS,SHORT,19,2026-04-22 09:30:00+05:30,2560.0318,2026-04-22 11:30:00+05:30,2542.0855,34098,6432,27666,Supertrend flipped down,target
TCS,LONG,19,2026-04-22 14:00:00+05:30,2550.765,2026-04-22 15:15:00+05:30,2537.5385,-25130,6421,-31551,Supertrend flipped up,intraday square-off
HDFCBANK,SHORT,62,2026-04-22 10:00:00+05:30,804.5586,2026-04-22 15:15:00+05:30,800.24,26775,6476,20299,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,36,2026-04-22 09:30:00+05:30,1370.1888,2026-04-22 15:15:00+05:30,1367.9102,8203,6458,1745,Supertrend flipped down,intraday square-off
TCS,SHORT,19,2026-04-23 14:30:00+05:30,2524.2425,2026-04-23 15:15:00+05:30,2522.5565,3203,6409,-3206,Supertrend flipped down,intraday square-off
TCS,LONG,20,2026-04-27 09:30:00+05:30,2424.6272,2026-04-27 12:00:00+05:30,2445.4235,41593,6441,35152,Supertrend flipped up,target
HDFCBANK,LONG,63,2026-04-27 09:30:00+05:30,789.6368,2026-04-27 15:15:00+05:30,789.763,795,6475,-5680,Supertrend flipped up,intraday square-off
INFY,LONG,42,2026-04-27 09:30:00+05:30,1173.752,2026-04-27 15:15:00+05:30,1169.749,-16813,6452,-23265,Supertrend flipped up,intraday square-off
TCS,SHORT,20,2026-04-28 12:45:00+05:30,2444.2665,2026-04-28 15:15:00+05:30,2443.1327,2268,6443,-4175,Supertrend flipped down,intraday square-off
HDFCBANK,SHORT,63,2026-04-28 12:30:00+05:30,785.2144,2026-04-28 15:15:00+05:30,781.9845,20348,6462,13886,Supertrend flipped down,intraday square-off
INFY,LONG,43,2026-04-29 09:30:00+05:30,1162.2486,2026-04-29 09:45:00+05:30,1170.5281,35602,6491,29111,Supertrend flipped up,target
RELIANCE,SHORT,35,2026-04-30 09:30:00+05:30,1408.9772,2026-04-30 10:30:00+05:30,1395.9194,45702,6455,39247,Supertrend flipped down,target
TCS,SHORT,20,2026-04-30 09:30:00+05:30,2455.1632,2026-04-30 12:45:00+05:30,2473.0417,-35757,6453,-42210,Supertrend flipped down,Supertrend flipped up
INFY,LONG,42,2026-04-30 12:30:00+05:30,1178.5535,2026-04-30 13:30:00+05:30,1186.5198,33459,6474,26985,Supertrend flipped up,target
HDFCBANK,LONG,64,2026-04-30 13:30:00+05:30,775.3325,2026-04-30 15:15:00+05:30,771.3685,-25370,6461,-31831,Supertrend flipped up,intraday square-off
TCS,SHORT,20,2026-05-04 09:30:00+05:30,2455.6631,2026-05-04 12:15:00+05:30,2431.8909,47544,6448,41096,Supertrend flipped down,target
INFY,SHORT,42,2026-05-04 12:15:00+05:30,1173.3479,2026-05-04 15:15:00+05:30,1168.3504,20989,6455,14534,Supertrend flipped down,intraday square-off
ICICIBANK,LONG,39,2026-05-04 09:30:00+05:30,1277.7832,2026-05-04 15:15:00+05:30,1271.6184,-24043,6470,-30513,Supertrend flipped up,intraday square-off
HDFCBANK,SHORT,64,2026-05-05 09:30:00+05:30,771.5185,2026-05-05 12:00:00+05:30,764.418,45443,6457,38986,Supertrend flipped down,target
TCS,LONG,20,2026-05-06 09:30:00+05:30,2465.2394,2026-05-06 11:30:00+05:30,2417.9408,-94597,6431,-101028,Supertrend flipped up,stop-loss
RELIANCE,SHORT,34,2026-05-06 11:00:00+05:30,1445.0664,2026-05-06 12:30:00+05:30,1434.2575,36750,6449,30301,Supertrend flipped down,target
INFY,SHORT,42,2026-05-06 11:15:00+05:30,1173.4479,2026-05-06 14:00:00+05:30,1165.3867,33857,6454,27403,Supertrend flipped down,target
HDFCBANK,SHORT,63,2026-05-08 09:30:00+05:30,786.7639,2026-05-08 12:15:00+05:30,779.9032,43222,6463,36759,Supertrend flipped down,target
INFY,LONG,42,2026-05-08 10:45:00+05:30,1174.8523,2026-05-08 14:30:00+05:30,1182.5308,32250,6470,25780,Supertrend flipped up,target
RELIANCE,SHORT,35,2026-05-11 09:30:00+05:30,1420.6737,2026-05-11 12:15:00+05:30,1410.2298,36554,6471,30083,Supertrend flipped down,target
ICICIBANK,LONG,39,2026-05-11 11:45:00+05:30,1271.3813,2026-05-11 15:15:00+05:30,1265.8201,-21689,6461,-28150,Supertrend flipped up,intraday square-off
TCS,SHORT,21,2026-05-12 09:30:00+05:30,2315.0053,2026-05-12 10:30:00+05:30,2289.1428,54311,6430,47881,Supertrend flipped down,target
INFY,SHORT,43,2026-05-12 09:30:00+05:30,1138.5583,2026-05-12 12:00:00+05:30,1127.4584,47730,6442,41288,Supertrend flipped down,target
HDFCBANK,LONG,65,2026-05-13 13:00:00+05:30,760.0279,2026-05-13 15:15:00+05:30,749.875,-65994,6443,-72437,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,40,2026-05-13 13:00:00+05:30,1248.8746,2026-05-13 15:15:00+05:30,1237.1288,-46983,6467,-53450,Supertrend flipped up,intraday square-off
RELIANCE,LONG,36,2026-05-14 11:45:00+05:30,1372.4116,2026-05-14 15:15:00+05:30,1362.3912,-36074,6451,-42525,Supertrend flipped up,intraday square-off
TCS,LONG,22,2026-05-14 14:00:00+05:30,2253.2758,2026-05-14 15:15:00+05:30,2245.2262,-17709,6462,-24171,Supertrend flipped up,intraday square-off
INFY,LONG,44,2026-05-15 09:30:00+05:30,1130.1389,2026-05-15 15:15:00+05:30,1119.564,-46530,6460,-52990,Supertrend flipped up,intraday square-off
TCS,SHORT,22,2026-05-18 10:15:00+05:30,2254.5234,2026-05-18 13:00:00+05:30,2288.0361,-73728,6473,-80201,Supertrend flipped down,stop-loss
ICICIBANK,SHORT,40,2026-05-18 09:30:00+05:30,1237.6286,2026-05-18 14:00:00+05:30,1249.0746,-45784,6468,-52252,Supertrend flipped down,Supertrend flipped up
RELIANCE,LONG,37,2026-05-18 11:30:00+05:30,1339.4017,2026-05-18 15:15:00+05:30,1334.3996,-18508,6461,-24969,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,40,2026-05-19 10:00:00+05:30,1236.5289,2026-05-19 15:15:00+05:30,1241.2723,-18973,6464,-25437,Supertrend flipped down,intraday square-off
RELIANCE,LONG,37,2026-05-20 11:00:00+05:30,1334.0001,2026-05-20 11:30:00+05:30,1343.306,34432,6471,27961,Supertrend flipped up,target
HDFCBANK,LONG,65,2026-05-21 09:45:00+05:30,766.2798,2026-05-21 12:30:00+05:30,756.4788,-63707,6457,-70164,Supertrend flipped up,stop-loss
TCS,SHORT,21,2026-05-21 10:00:00+05:30,2315.7051,2026-05-21 15:15:00+05:30,2327.398,-24555,6436,-30991,Supertrend flipped down,intraday square-off
INFY,SHORT,42,2026-05-21 10:45:00+05:30,1185.4443,2026-05-21 15:15:00+05:30,1181.2543,17598,6474,11124,Supertrend flipped down,intraday square-off
HDFCBANK,LONG,65,2026-05-22 09:30:00+05:30,766.5799,2026-05-22 10:00:00+05:30,772.3587,37562,6487,31075,Supertrend flipped up,target
RELIANCE,LONG,36,2026-05-22 13:00:00+05:30,1364.7093,2026-05-22 15:15:00+05:30,1352.894,-42535,6440,-48975,Supertrend flipped up,Supertrend flipped down
RELIANCE,LONG,36,2026-05-25 13:30:00+05:30,1364.9093,2026-05-25 15:15:00+05:30,1368.1894,11808,6454,5354,Supertrend flipped up,intraday square-off
HDFCBANK,SHORT,63,2026-05-26 13:45:00+05:30,781.9653,2026-05-26 14:30:00+05:30,777.9345,25394,6455,18939,Supertrend flipped down,target
INFY,LONG,42,2026-05-26 09:45:00+05:30,1179.0536,2026-05-26 14:45:00+05:30,1166.45,-52935,6451,-59386,Supertrend flipped up,Supertrend flipped down
RELIANCE,SHORT,36,2026-05-26 14:00:00+05:30,1357.5926,2026-05-26 15:15:00+05:30,1355.2064,8590,6442,2148,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,38,2026-05-26 13:45:00+05:30,1283.6148,2026-05-26 15:15:00+05:30,1279.1836,16838,6438,10400,Supertrend flipped down,intraday square-off
ICICIBANK,SHORT,39,2026-05-27 13:45:00+05:30,1274.2176,2026-05-27 15:15:00+05:30,1274.4822,-1032,6473,-7505,Supertrend flipped down,intraday square-off
INFY,LONG,41,2026-05-29 09:30:00+05:30,1195.7586,2026-05-29 09:45:00+05:30,1207.5717,48434,6462,41972,Supertrend flipped up,target
ICICIBANK,LONG,38,2026-05-29 12:00:00+05:30,1284.5853,2026-05-29 13:45:00+05:30,1271.0165,-51561,6425,-57986,Supertrend flipped up,stop-loss
TCS,SHORT,21,2026-05-29 13:15:00+05:30,2286.4139,2026-05-29 15:00:00+05:30,2270.973,32426,6411,26015,Supertrend flipped down,target
HDFCBANK,LONG,67,2026-06-02 11:00:00+05:30,745.2235,2026-06-02 12:45:00+05:30,751.495,42019,6493,35526,Supertrend flipped up,target
RELIANCE,LONG,37,2026-06-02 13:15:00+05:30,1317.8952,2026-06-02 13:30:00+05:30,1327.254,34627,6449,28178,Supertrend flipped up,target
INFY,SHORT,40,2026-06-03 09:30:00+05:30,1235.1294,2026-06-03 10:15:00+05:30,1219.2192,63641,6457,57184,Supertrend flipped down,target
TCS,SHORT,21,2026-06-03 09:30:00+05:30,2304.3085,2026-06-03 10:30:00+05:30,2263.8288,85007,6421,78586,Supertrend flipped down,target
ICICIBANK,LONG,40,2026-06-03 12:45:00+05:30,1233.9701,2026-06-03 13:30:00+05:30,1242.7025,34930,6471,28459,Supertrend flipped up,target
RELIANCE,SHORT,38,2026-06-03 09:30:00+05:30,1307.4077,2026-06-03 14:30:00+05:30,1316.3948,-34151,6475,-40626,Supertrend flipped down,Supertrend flipped up
HDFCBANK,SHORT,67,2026-06-04 09:45:00+05:30,745.5763,2026-06-04 12:00:00+05:30,755.6484,-67483,6485,-73968,Supertrend flipped down,stop-loss
RELIANCE,SHORT,38,2026-06-04 12:45:00+05:30,1300.6097,2026-06-04 15:15:00+05:30,1306.6919,-23112,6463,-29575,Supertrend flipped down,intraday square-off
HDFCBANK,SHORT,66,2026-06-05 13:45:00+05:30,746.8759,2026-06-05 15:15:00+05:30,747.6742,-5269,6457,-11726,Supertrend flipped down,intraday square-off
INFY,LONG,41,2026-06-08 10:45:00+05:30,1197.6592,2026-06-08 15:15:00+05:30,1185.6442,-49261,6436,-55697,Supertrend flipped up,intraday square-off
ICICIBANK,SHORT,40,2026-06-08 10:00:00+05:30,1247.9255,2026-06-08 15:15:00+05:30,1250.275,-9398,6481,-15879,Supertrend flipped down,intraday square-off
HDFCBANK,LONG,67,2026-06-09 09:30:00+05:30,741.9225,2026-06-09 11:15:00+05:30,733.662,-55346,6457,-61803,Supertrend flipped up,stop-loss
TCS,LONG,23,2026-06-10 09:30:00+05:30,2165.4494,2026-06-10 09:45:00+05:30,2179.4651,32236,6485,25751,Supertrend flipped up,target
HDFCBANK,SHORT,67,2026-06-11 09:30:00+05:30,741.4275,2026-06-11 12:00:00+05:30,753.0913,-78147,6477,-84624,Supertrend flipped down,stop-loss
RELIANCE,LONG,39,2026-06-11 12:30:00+05:30,1273.582,2026-06-11 15:15:00+05:30,1261.7214,-46256,6458,-52714,Supertrend flipped up,intraday square-off
TCS,SHORT,23,2026-06-11 09:30:00+05:30,2122.563,2026-06-11 15:15:00+05:30,2137.141,-33529,6442,-39971,Supertrend flipped down,intraday square-off
INFY,LONG,44,2026-06-15 09:30:00+05:30,1128.3384,2026-06-15 10:45:00+05:30,1136.7167,36865,6480,30385,Supertrend flipped up,target
ICICIBANK,SHORT,37,2026-06-15 13:30:00+05:30,1335.6992,2026-06-15 15:00:00+05:30,1328.1878,27792,6460,21332,Supertrend flipped down,target
HDFCBANK,LONG,63,2026-06-16 11:45:00+05:30,786.0357,2026-06-16 15:15:00+05:30,784.9145,-7064,6463,-13527,Supertrend flipped up,intraday square-off
ICICIBANK,LONG,37,2026-06-17 09:45:00+05:30,1342.9028,2026-06-17 15:15:00+05:30,1336.299,-24434,6465,-30899,Supertrend flipped up,intraday square-off
TCS,SHORT,22,2026-06-18 09:30:00+05:30,2194.3415,2026-06-18 15:15:00+05:30,2204.2611,-21823,6423,-28246,Supertrend flipped down,intraday square-off
INFY,SHORT,44,2026-06-18 09:30:00+05:30,1130.1608,2026-06-18 15:15:00+05:30,1127.6382,11100,6472,4628,Supertrend flipped down,intraday square-off
RELIANCE,SHORT,38,2026-06-19 14:30:00+05:30,1306.6079,2026-06-19 15:15:00+05:30,1310.293,-14003,6470,-20473,Supertrend flipped down,intraday square-off
HDFCBANK,SHORT,63,2026-06-19 09:30:00+05:30,781.5655,2026-06-19 15:15:00+05:30,780.234,8388,6454,1934,Supertrend flipped down,intraday square-off
TCS,SHORT,23,2026-06-23 09:30:00+05:30,2089.273,2026-06-23 11:30:00+05:30,2069.2733,45999,6411,39588,Supertrend flipped down,target
HDFCBANK,SHORT,64,2026-06-23 12:00:00+05:30,780.6157,2026-06-23 13:30:00+05:30,776.348,27313,6480,20833,Supertrend flipped down,target
ICICIBANK,SHORT,36,2026-06-23 12:30:00+05:30,1355.4932,2026-06-23 14:00:00+05:30,1348.7193,24386,6439,17947,Supertrend flipped down,target
RELIANCE,SHORT,37,2026-06-23 13:45:00+05:30,1316.6049,2026-06-23 15:00:00+05:30,1310.5696,22331,6436,15895,Supertrend flipped down,target
INFY,LONG,48,2026-06-24 09:30:00+05:30,1040.8122,2026-06-24 10:15:00+05:30,1050.1027,44595,6494,38101,Supertrend flipped up,target
TCS,LONG,24,2026-06-24 09:45:00+05:30,2077.223,2026-06-24 10:30:00+05:30,2091.2089,33566,6488,27078,Supertrend flipped up,target
HDFCBANK,LONG,63,2026-06-24 10:15:00+05:30,783.2349,2026-06-24 11:00:00+05:30,788.153,30984,6467,24517,Supertrend flipped up,target
RELIANCE,LONG,38,2026-06-24 11:15:00+05:30,1313.894,2026-06-24 13:45:00+05:30,1321.2123,27809,6488,21321,Supertrend flipped up,target
INFY,SHORT,47,2026-06-25 09:30:00+05:30,1048.4854,2026-06-25 15:15:00+05:30,1040.5121,37475,6454,31021,Supertrend flipped down,intraday square-off
RELIANCE,SHORT,38,2026-06-29 09:30:00+05:30,1310.2068,2026-06-29 11:45:00+05:30,1302.4726,29390,6473,22917,Supertrend flipped down,target
HDFCBANK,LONG,62,2026-06-29 10:45:00+05:30,805.8417,2026-06-29 15:15:00+05:30,798.6603,-44524,6468,-50992,Supertrend flipped up,intraday square-off
TCS,SHORT,24,2026-06-30 09:30:00+05:30,2063.0809,2026-06-30 09:30:00+05:30,2043.2801,47522,6462,41060,Supertrend flipped down,target
